time	tx_time	frame_num	pupil_x	pupil_y	pupil_area	status	delay
288305.6559	288305.657508	1742	401.047413793	203.762931034	232.0	0	0.00175800768193
288305.687858	288305.689432	1743	401.168831169	203.623376623	231.0	0	0.00170548481401
288305.719971	288305.721527	1744	400.893162393	203.730769231	234.0	0	0.00169854215346
288305.751949	288305.765586	1745	401.13215859	203.72246696	227.0	0	0.0138959279866
288305.783889	288305.78555	1746	401.004424779	203.60619469	226.0	0	0.00180539902067
288305.815908	288305.817492	1747	401.093220339	203.572033898	236.0	0	0.00172812398523
288305.847893	288305.84949	1748	401.137931034	203.63362069	232.0	0	0.00173476483906
288305.87979	288305.890489	1749	401.069264069	203.541125541	231.0	0	0.0108441666816
288305.911861	288305.913482	1750	401.098712446	203.566523605	233.0	0	0.00177974131657
288305.94391	288305.945615	1751	401.139830508	203.745762712	236.0	0	0.00186003494309
288305.975837	288305.977496	1752	401.135371179	203.641921397	229.0	0	0.00179996568477
288306.007868	288306.01561	1753	401.175965665	203.613733906	233.0	0	0.00790590315592
288306.05588	288306.057519	1754	401.069868996	203.676855895	229.0	0	0.00178517471068
288306.087851	288306.093644	1755	401.091703057	203.545851528	229.0	0	0.00593840755755
288306.119792	288306.124488	1756	401.151515152	203.523809524	231.0	0	0.00484810472699
288306.151845	288306.153487	1757	401.123931624	203.692307692	234.0	0	0.00180932314834
288306.183848	288306.185493	1758	401.138528139	203.489177489	231.0	0	0.00180811574683
288306.215816	288306.217537	1759	401.137931034	203.637931034	232.0	0	0.00188176857773
288306.247834	288306.249493	1760	401.107758621	203.556034483	232.0	0	0.00180539907888
288306.279791	288306.28161	1761	401.170212766	203.621276596	235.0	0	0.00196598627372
288306.311907	288306.313468	1762	401.125	203.659482759	232.0	0	0.00170910707675
288306.343879	288306.358501	1763	401.113043478	203.756521739	230.0	0	0.0147734226193
288306.375906	288306.377474	1764	401.152542373	203.728813559	236.0	0	0.00170608854387
288306.407864	288306.409528	1765	401.073275862	203.711206897	232.0	0	0.00179815449519
288306.455929	288306.457502	1766	401.095238095	203.541125541	231.0	0	0.00172631285386
288306.487737	288306.489486	1767	401.168831169	203.545454545	231.0	0	0.00189505016897
288306.520187	288306.529479	1768	401.074889868	203.599118943	227.0	0	0.00943268934498
288306.551903	288306.553522	1769	401.210300429	203.587982833	233.0	0	0.0017640448059
288306.58386	288306.585507	1770	401.163793103	203.581896552	232.0	0	0.00179453223245
288306.615818	288306.61754	1771	401.139130435	203.626086957	230.0	0	0.00187331659254
288306.64791	288306.654542	1772	401.072340426	203.70212766	235.0	0	0.00681741145672
288306.679794	288306.685555	1773	401.160869565	203.656521739	230.0	0	0.0059571226011
288306.711972	288306.713523	1774	401.043859649	203.692982456	228.0	0	0.00170125882141
288306.743884	288306.745604	1775	401.030434783	203.634782609	230.0	0	0.00186667573871
288306.775835	288306.779628	1776	401.124463519	203.467811159	233.0	0	0.00393921713112
288306.807892	288306.810503	1777	401.187234043	203.629787234	235.0	0	0.00276167795528
288306.856184	288306.857444	1778	401.145299145	203.645299145	234.0	0	0.001399101282
288306.888031	288306.889482	1779	401.181818182	203.623376623	231.0	0	0.0015986278886
288306.920176	288306.921431	1780	401.147826087	203.730434783	230.0	0	0.00139306415804
288306.951935	288306.966742	1781	401.141630901	203.759656652	233.0	0	0.0149412543396
288306.983779	288306.985473	1782	401.106382979	203.757446809	235.0	0	0.00183316977927
288307.015783	288307.017479	1783	401.14957265	203.739316239	234.0	0	0.00184162170626
288307.047844	288307.049513	1784	401.122881356	203.779661017	236.0	0	0.00181445473572
288307.079776	288307.091628	1785	401.120171674	203.708154506	233.0	0	0.011990916566
288307.111904	288307.113516	1786	401.077253219	203.639484979	233.0	0	0.00176434667083
288307.143835	288307.145491	1787	401.060344828	203.625	232.0	0	0.00180419161916
288307.175877	288307.177519	1788	401.091304348	203.769565217	230.0	0	0.00178547657561
288307.207998	288307.216651	1789	401.270386266	203.751072961	233.0	0	0.00880271644564
288307.255956	288307.257524	1790	401.14957265	203.636752137	234.0	0	0.00172419985756
288307.287893	288307.294708	1791	401.12987013	203.70995671	231.0	0	0.00697316898732
288307.320002	288307.325557	1792	401.215189873	203.721518987	237.0	0	0.00567549123662
288307.351874	288307.353591	1793	401.177489177	203.601731602	231.0	0	0.00186305347597
288307.383879	288307.385514	1794	401.012931034	203.599137931	232.0	0	0.00178034498822
288307.415858	288307.419576	1795	401.134199134	203.554112554	231.0	0	0.00385862163967
288307.447878	288307.450598	1796	401.087336245	203.510917031	229.0	0	0.00287094974192
288307.479912	288307.481594	1797	400.987341772	203.691983122	237.0	0	0.00183045311132
288307.511951	288307.513485	1798	401.210084034	203.668067227	238.0	0	0.001681940048
288307.543742	288307.54562	1799	401.137931034	203.711206897	232.0	0	0.00202333886409
288307.575871	288307.577498	1800	401.145299145	203.760683761	234.0	0	0.00177702459041
288307.607808	288307.6095	1801	400.917748918	203.632034632	231.0	0	0.00186667573871
288307.655835	288307.657629	1802	401.141078838	203.53526971	241.0	0	0.0019572324818
288307.687777	288307.689564	1803	401.077253219	203.600858369	233.0	0	0.00192493392387
288307.719851	288307.730655	1804	401.137931034	203.50862069	232.0	0	0.0110168281244
288307.751767	288307.753575	1805	401.242424242	203.523809524	231.0	0	0.0019530064892
288307.783817	288307.78558	1806	401.147826087	203.430434783	230.0	0	0.00189897435484
288307.815828	288307.817594	1807	401.098290598	203.705128205	234.0	0	0.00191889679991
288307.847822	288307.855679	1808	401.167381974	203.708154506	233.0	0	0.00802362686954
288307.879886	288307.886592	1809	401.122270742	203.602620087	229.0	0	0.0068599730148
288307.911928	288307.913581	1810	401.152542373	203.631355932	236.0	0	0.00179453223245
288307.943833	288307.945622	1811	401.212765957	203.693617021	235.0	0	0.0019370081136
288307.97587	288307.98064	1812	401.052401747	203.611353712	229.0	0	0.00491390924435
288308.007756	288308.011715	1813	401.233050847	203.555084746	236.0	0	0.00412425468676
288308.055889	288308.05867	1814	401.110638298	203.544680851	235.0	0	0.00299259758322
288308.087853	288308.089611	1815	401.221276596	203.646808511	235.0	0	0.00193248031428
288308.120008	288308.121521	1816	401.064655172	203.642241379	232.0	0	0.00165899901185
288308.151921	288308.154034	1817	401.096638655	203.735294118	238.0	0	0.00225274922559
288308.183862	288308.185594	1818	401.17826087	203.673913043	230.0	0	0.00187724072021
288308.21583	288308.217547	1819	400.961373391	203.575107296	233.0	0	0.00185429968406
288308.247845	288308.249656	1820	401.140350877	203.596491228	228.0	0	0.00194153602934
288308.279907	288308.292701	1821	401.090909091	203.675324675	231.0	0	0.0129499121686
288308.312094	288308.313567	1822	401.172413793	203.547413793	232.0	0	0.00162005965831
288308.343835	288308.345578	1823	401.188841202	203.579399142	233.0	0	0.00188720197184
288308.375842	288308.377535	1824	401.068965517	203.530172414	232.0	0	0.00182743452024
288308.407805	288308.41761	1825	401.172413793	203.594827586	232.0	0	0.00998991500819
288308.455795	288308.457563	1826	401.234042553	203.646808511	235.0	0	0.00192131166114
288308.487842	288308.495572	1827	401.064377682	203.716738197	233.0	0	0.00787360453978
288308.519879	288308.526783	1828	400.995708155	203.64806867	233.0	0	0.00704772729659
288308.551871	288308.553554	1829	401.170940171	203.632478632	234.0	0	0.00184041430475
288308.583897	288308.58562	1830	401.128205128	203.670940171	234.0	0	0.00188237224938
288308.615877	288308.620643	1831	401.072961373	203.527896996	233.0	0	0.00492326676613
288308.647814	288308.651554	1832	401.153191489	203.476595745	235.0	0	0.00386948842788
288308.679832	288308.681592	1833	401.163090129	203.678111588	233.0	0	0.00192372646416
288308.711921	288308.713613	1834	401.030567686	203.563318777	229.0	0	0.00183739577187
288308.74384	288308.745553	1835	401.134782609	203.647826087	230.0	0	0.00185611081542
288308.775868	288308.7776	1836	401.111587983	203.56223176	233.0	0	0.00195059162797
288308.807994	288308.809543	1837	401.12173913	203.713043478	230.0	0	0.00167952518677
288308.856248	288308.857562	1838	401.106837607	203.658119658	234.0	0	0.00146037794184
288308.887778	288308.889618	1839	400.920833333	203.708333333	240.0	0	0.00199315330246
288308.919822	288308.932622	1840	400.995614035	203.539473684	228.0	0	0.0129496103036
288308.95187	288308.953617	1841	401.101694915	203.538135593	236.0	0	0.00189716316527
288308.983865	288308.985582	1842	401.145922747	203.497854077	233.0	0	0.00186486460734
288309.015891	288309.017593	1843	401.072033898	203.63559322	236.0	0	0.00184464029735
288309.047779	288309.0566	1844	401.13559322	203.610169492	236.0	0	0.00896692596143
288309.079727	288309.081608	1845	401.294117647	203.634453782	238.0	0	0.00202454632381
288309.111797	288309.113618	1846	401.116883117	203.683982684	231.0	0	0.00196176033933
288309.14375	288309.145585	1847	401.086206897	203.625	232.0	0	0.00196930672973
288309.175833	288309.18173	1848	401.128205128	203.64957265	234.0	0	0.00604707561433
288309.207804	288309.212619	1849	401.056034483	203.63362069	232.0	0	0.00497277110117
288309.255968	288309.259749	1850	401.169491525	203.546610169	236.0	0	0.00392170948908
288309.287802	288309.29064	1851	401.085470085	203.692307692	234.0	0	0.00298082525842
288309.319961	288309.321639	1852	401.093617021	203.608510638	235.0	0	0.00183528277557
288309.351879	288309.355098	1853	401.147826087	203.630434783	230.0	0	0.00336508755572
288309.384034	288309.38569	1854	401.11965812	203.679487179	234.0	0	0.00179664522875
288309.415875	288309.417634	1855	401.081196581	203.645299145	234.0	0	0.00189806876006
288309.447742	288309.449616	1856	401.0	203.665236052	233.0	0	0.00202062213793
288309.479761	288309.493808	1857	401.153191489	203.553191489	235.0	0	0.014207443106
288309.511688	288309.513617	1858	401.086956522	203.647826087	230.0	0	0.00207163579762
288309.543666	288309.545531	1859	401.173913043	203.604347826	230.0	0	0.00200160528766
288309.575687	288309.577608	1860	401.144680851	203.561702128	235.0	0	0.00209125637775
288309.607816	288309.618744	1861	401.094827586	203.659482759	232.0	0	0.0111064793309
288309.65574	288309.65766	1862	401.113445378	203.764705882	238.0	0	0.0020405446412
288309.687785	288309.69668	1863	401.046808511	203.621276596	235.0	0	0.00904208805878
288309.719834	288309.721651	1864	401.182608696	203.57826087	230.0	0	0.00196538254386
288309.751834	288309.753678	1865	400.94017094	203.726495726	234.0	0	0.0019988885615
288309.78381	288309.785667	1866	401.09623431	203.732217573	239.0	0	0.00201277394081
288309.815792	288309.821662	1867	401.230434783	203.565217391	230.0	0	0.0060156826512
288309.847803	288309.852673	1868	401.064935065	203.593073593	231.0	0	0.00501623831224
288309.879809	288309.881655	1869	401.124463519	203.566523605	233.0	0	0.00199013476958
288309.911942	288309.913632	1870	401.06779661	203.644067797	236.0	0	0.00183588644722
288309.943682	288309.946711	1871	401.223628692	203.679324895	237.0	0	0.00316374981776
288309.975837	288309.977674	1872	401.162393162	203.61965812	234.0	0	0.00200069969287
288310.007623	288310.009625	1873	401.207792208	203.662337662	231.0	0	0.00216551288031
288310.055966	288310.057668	1874	401.111587983	203.587982833	233.0	0	0.001845243969
288310.087676	288310.089578	1875	401.243697479	203.483193277	238.0	0	0.00204627990024
288310.119877	288310.133699	1876	401.158798283	203.575107296	233.0	0	0.01396505296
288310.151754	288310.153647	1877	401.238297872	203.663829787	235.0	0	0.00204748735996
288310.183698	288310.185634	1878	401.17826087	203.565217391	230.0	0	0.00208159704925
288310.215711	288310.217653	1879	401.223175966	203.549356223	233.0	0	0.00208612490678
288310.24792	288310.25863	1880	401.248927039	203.506437768	233.0	0	0.0108834079001
288310.279813	288310.289688	1881	401.141630901	203.665236052	233.0	0	0.0100179875735
288310.311803	288310.313627	1882	401.114893617	203.531914894	235.0	0	0.00196809927002
288310.343724	288310.345645	1883	401.060606061	203.61038961	231.0	0	0.00206771166995
288310.375823	288310.382701	1884	401.025751073	203.613733906	233.0	0	0.00702146586264
288310.407728	288310.414688	1885	401.124463519	203.570815451	233.0	0	0.00710447621532
288310.455749	288310.460689	1886	401.195652174	203.608695652	230.0	0	0.00507992989151
288310.487832	288310.492733	1887	401.11814346	203.599156118	237.0	0	0.0050424998044
288310.51977	288310.521654	1888	401.073593074	203.584415584	231.0	0	0.00202997971792
288310.551626	288310.553569	1889	401.195652174	203.495652174	230.0	0	0.00214891083306
288310.583651	288310.585695	1890	401.124463519	203.566523605	233.0	0	0.00220384862041
288310.615755	288310.617677	1891	401.077586207	203.663793103	232.0	0	0.00206861726474
288310.647816	288310.649674	1892	401.141025641	203.418803419	234.0	0	0.00200824608328
288310.679847	288310.681674	1893	401.242677824	203.560669456	239.0	0	0.00198228645604
288310.711659	288310.713686	1894	401.068669528	203.459227468	233.0	0	0.00217849272303
288310.743749	288310.745638	1895	401.087336245	203.484716157	229.0	0	0.00203179084929
288310.775781	288310.777707	1896	401.12605042	203.62605042	238.0	0	0.00211781973485
288310.807782	288310.809647	1897	400.957264957	203.478632479	234.0	0	0.00201760360505
288310.856173	288310.857597	1898	401.277777778	203.568376068	234.0	0	0.00157025345834
288310.88777	288310.897684	1899	401.194915254	203.555084746	236.0	0	0.0100677937735
288310.919826	288310.921654	1900	401.034934498	203.585152838	229.0	0	0.00196326960577
288310.951831	288310.953673	1901	401.035087719	203.618421053	228.0	0	0.00197836238658
288310.983782	288310.985681	1902	401.194915254	203.61440678	236.0	0	0.00204869476147
288311.015792	288311.022793	1903	401.186440678	203.669491525	236.0	0	0.00716424360871
288311.047832	288311.053719	1904	400.951965066	203.558951965	229.0	0	0.00604073668364
288311.079816	288311.081683	1905	401.189873418	203.535864979	237.0	0	0.00201549060876
288311.111838	288311.113682	1906	401.103004292	203.60944206	233.0	0	0.00199224770768
288311.143645	288311.147772	1907	401.168831169	203.597402597	231.0	0	0.00429782172432
288311.175801	288311.178714	1908	401.089361702	203.446808511	235.0	0	0.00307500420604
288311.207814	288311.209778	1909	401.136170213	203.446808511	235.0	0	0.00211027334444
288311.255887	288311.257679	1910	401.140425532	203.408510638	235.0	0	0.00193610257702
288311.287903	288311.289648	1911	401.021551724	203.443965517	232.0	0	0.00187965558143
288311.319796	288311.321686	1912	401.29787234	203.425531915	235.0	0	0.00204748730175
288311.351732	288311.353744	1913	401.073275862	203.538793103	232.0	0	0.00216309807729
288311.383714	288311.385668	1914	401.142241379	203.676724138	232.0	0	0.00209246383747
288311.415829	288311.417768	1915	401.254237288	203.56779661	236.0	0	0.00209336937405
288311.447842	288311.44972	1916	401.07826087	203.573913043	230.0	0	0.00203088531271
288311.479677	288311.490749	1917	401.173913043	203.547826087	230.0	0	0.0112157511176
288311.511818	288311.513719	1918	401.14957265	203.658119658	234.0	0	0.00204778922489
288311.543786	288311.545722	1919	401.259574468	203.672340426	235.0	0	0.00209578423528
288311.575827	288311.577788	1920	401.094017094	203.5	234.0	0	0.00220958387945
288311.607694	288311.615765	1921	401.114035088	203.394736842	228.0	0	0.00823190732626
288311.65572	288311.662013	1922	401.012605042	203.394957983	238.0	0	0.00644069549162
288311.687753	288311.693754	1923	401.113537118	203.436681223	229.0	0	0.00615031027701
288311.71963	288311.721731	1924	401.274261603	203.371308017	237.0	0	0.00225486222189
288311.751694	288311.753723	1925	401.141630901	203.480686695	233.0	0	0.0021803038544
288311.783702	288311.786868	1926	401.056277056	203.515151515	231.0	0	0.00331890361849
288311.815777	288311.81775	1927	401.188034188	203.474358974	234.0	0	0.00211812154157
288311.847751	288311.849817	1928	401.165957447	203.472340426	235.0	0	0.00222739338642
288311.879679	288311.881735	1929	401.274678112	203.454935622	233.0	0	0.00219992449274
288311.911798	288311.927875	1930	401.128755365	203.56223176	233.0	0	0.0162347060977
288311.94374	288311.945678	1931	401.175965665	203.463519313	233.0	0	0.00209638796514
288311.975858	288311.97773	1932	401.175965665	203.313304721	233.0	0	0.00202937598806
288312.007663	288312.009734	1933	401.199152542	203.254237288	236.0	0	0.00223886384629
288312.055705	288312.057717	1934	401.196581197	203.41025641	234.0	0	0.00215766468318
288312.087794	288312.089756	1935	401.337552743	203.316455696	237.0	0	0.00211510300869
288312.119647	288312.129888	1936	401.191489362	203.531914894	235.0	0	0.0103919868125
288312.151668	288312.153737	1937	401.245689655	203.487068966	232.0	0	0.00221380987205
288312.183652	288312.184832	1938	401.10212766	203.565957447	235.0	0	0.00132273178315
288312.215706	288312.217748	1939	401.012987013	203.658008658	231.0	0	0.0022017355659
288312.247606	288312.254743	1940	401.008403361	203.605042017	238.0	0	0.00739727623295
288312.279712	288312.281782	1941	401.164502165	203.523809524	231.0	0	0.00221562094521
288312.311692	288312.313741	1942	401.189873418	203.4092827	237.0	0	0.00219358550385
288312.343746	288312.345689	1943	401.299578059	203.362869198	237.0	0	0.00208944530459
288312.375618	288312.379756	1944	401.253218884	203.330472103	233.0	0	0.004281521542
288312.407706	288312.410758	1945	401.210970464	203.502109705	237.0	0	0.00331407395424
288312.455674	288312.457747	1946	401.111570248	203.326446281	242.0	0	0.00221833772957
288312.487674	288312.489769	1947	401.090128755	203.540772532	233.0	0	0.00223705271492
288312.519635	288312.521749	1948	401.186956522	203.665217391	230.0	0	0.00226120115258
288312.551834	288312.553331	1949	401.299145299	203.525641026	234.0	0	0.00162820977857
288312.583899	288312.585699	1950	401.204255319	203.663829787	235.0	0	0.00192282092758
288312.615715	288312.617759	1951	401.071428571	203.56302521	238.0	0	0.00222437479533
288312.647668	288312.649791	1952	401.123931624	203.358974359	234.0	0	0.00228142552078
288312.679731	288312.691804	1953	401.213389121	203.280334728	239.0	0	0.0122420605039
288312.711649	288312.713722	1954	401.168103448	203.474137931	232.0	0	0.00222346920054
288312.743756	288312.745719	1955	401.146443515	203.531380753	239.0	0	0.00210997142131
288312.775738	288312.777767	1956	401.104347826	203.586956522	230.0	0	0.00217879458796
288312.807599	288312.816756	1957	401.042735043	203.769230769	234.0	0	0.0093113433104
288312.855766	288312.863789	1958	401.004291845	203.652360515	233.0	0	0.00817063055001
288312.887731	288312.894871	1959	401.140425532	203.536170213	235.0	0	0.00730551214656
288312.919747	288312.921765	1960	401.319327731	203.361344538	238.0	0	0.00217366300058
288312.95176	288312.953783	1961	401.216101695	203.355932203	236.0	0	0.00216007954441
288312.983689	288312.987764	1962	401.245762712	203.228813559	236.0	0	0.00421662250301
288313.015769	288313.019835	1963	401.189873418	203.265822785	237.0	0	0.00422960234573
288313.04777	288313.049777	1964	401.147058824	203.193277311	238.0	0	0.00216007954441
288313.079764	288313.081783	1965	400.961702128	203.387234043	235.0	0	0.002172757464
288313.111808	288313.113861	1966	401.270386266	203.738197425	233.0	0	0.00220324489055
288313.143796	288313.145719	1967	401.171548117	203.824267782	239.0	0	0.00207163579762
288313.17578	288313.177835	1968	401.217948718	203.739316239	234.0	0	0.00220475415699
288313.207641	288313.208802	1969	401.0	203.608510638	235.0	0	0.00130612967769
288313.255726	288313.257737	1970	401.241525424	203.470338983	236.0	0	0.00216309807729
288313.28769	288313.299816	1971	401.313807531	203.171548117	239.0	0	0.0123600860825
288313.319595	288313.320783	1972	401.289915966	203.075630252	238.0	0	0.00132786331233
288313.351695	288313.35383	1973	401.185185185	203.086419753	243.0	0	0.00228414224694
288313.383654	288313.384813	1974	401.19665272	203.251046025	239.0	0	0.00130582787097
288313.415698	288313.424889	1975	401.137931034	203.556034483	232.0	0	0.00934062339365
288313.447628	288313.455891	1976	401.0995671	203.670995671	231.0	0	0.00843565986725
288313.479623	288313.480802	1977	401.107758621	203.801724138	232.0	0	0.00132424104959
288313.511726	288313.513831	1978	401.243589744	203.829059829	234.0	0	0.0022497306345
288313.543796	288313.549805	1979	401.216666667	203.6875	240.0	0	0.00614668801427
288313.575756	288313.580852	1980	401.319327731	203.369747899	238.0	0	0.00527704163687
288313.607714	288313.609747	1981	401.208333333	203.1875	240.0	0	0.00218724651495
288313.655769	288313.658953	1982	401.02892562	203.103305785	242.0	0	0.00333158159629
288313.68764	288313.688829	1983	400.932489451	203.130801688	237.0	0	0.00133993756026
288313.719701	288313.721943	1984	401.038461538	203.252136752	234.0	0	0.00239975290606
288313.75157	288313.752748	1985	401.125541126	203.554112554	231.0	0	0.00132816511905
288313.783629	288313.784955	1986	401.265217391	203.613043478	230.0	0	0.00146732060239
288313.815602	288313.816769	1987	401.331932773	203.68907563	238.0	0	0.00130884640384
288313.847564	288313.848718	1988	401.178723404	203.736170213	235.0	0	0.00130643154262
288313.879665	288313.880844	1989	401.089361702	203.565957447	235.0	0	0.00138551770942
288313.911601	288313.912738	1990	401.163179916	203.326359833	239.0	0	0.00128711276921
288313.943709	288313.945787	1991	401.309322034	203.199152542	236.0	0	0.00222226179903
288313.975722	288313.986863	1992	401.316455696	203.168776371	237.0	0	0.0113331729081
288314.007673	288314.017807	1993	401.25210084	203.205882353	238.0	0	0.0102881484781
288314.05558	288314.064853	1994	401.184100418	203.364016736	239.0	0	0.00942242622841
288314.087654	288314.088823	1995	401.124463519	203.43776824	233.0	0	0.00131760019576
288314.119678	288314.120831	1996	401.037656904	203.556485356	239.0	0	0.00128620723262
288314.151606	288314.152772	1997	401.008333333	203.779166667	240.0	0	0.00131216680165
288314.183664	288314.189882	1998	401.202531646	203.755274262	237.0	0	0.00636975938687
288314.215795	288314.220793	1999	401.216101695	203.68220339	236.0	0	0.005122491566
288314.247699	288314.24888	2000	401.210970464	203.552742616	237.0	0	0.00132182618836
288314.279713	288314.280864	2001	401.225	203.3875	240.0	0	0.00129224429838
288314.311913	288314.313811	2002	401.134453782	203.113445378	238.0	0	0.00203752610832
288314.343711	288314.345806	2003	401.229166667	203.254166667	240.0	0	0.00223524158355
288314.375754	288314.377887	2004	401.268907563	203.273109244	238.0	0	0.00227840692969
288314.407651	288314.408929	2005	401.229787234	203.587234043	235.0	0	0.00142294785473
288314.455686	288314.456848	2006	401.173728814	203.593220339	236.0	0	0.00130160187837
288314.487576	288314.488821	2007	401.146443515	203.723849372	239.0	0	0.0014353239676
288314.519601	288314.520763	2008	401.270042194	203.64556962	237.0	0	0.00129828148056
288314.551563	288314.552743	2009	401.062761506	203.711297071	239.0	0	0.00133661716245
288314.583636	288314.584798	2010	401.341772152	203.552742616	237.0	0	0.00131156307179
288314.615612	288314.616775	2011	401.304166667	203.229166667	240.0	0	0.00131427979795
288314.647574	288314.657865	2012	401.194092827	203.240506329	237.0	0	0.0104378688848
288314.679617	288314.680782	2013	401.211618257	203.165975104	241.0	0	0.00131458166288
288314.711615	288314.712806	2014	401.105042017	203.243697479	238.0	0	0.00133480597287
288314.743635	288314.744893	2015	401.084033613	203.68907563	238.0	0	0.00141268479638
288314.775659	288314.78183	2016	401.268907563	203.886554622	238.0	0	0.0063262921758
288314.807642	288314.813859	2017	401.334728033	203.870292887	239.0	0	0.00637277791975
288314.855796	288314.85984	2018	401.336134454	203.806722689	238.0	0	0.00417255162029
288314.887698	288314.88886	2019	401.227848101	203.713080169	237.0	0	0.00130975199863
288314.919671	288314.92084	2020	401.176470588	203.327731092	238.0	0	0.00131820392562
288314.951548	288314.953887	2021	401.228813559	203.372881356	236.0	0	0.00251506181667
288314.983639	288314.984905	2022	401.238493724	203.330543933	239.0	0	0.00140906247543
288315.015653	288315.01679	2023	401.248945148	203.274261603	237.0	0	0.00127805711236
288315.047586	288315.048757	2024	401.21399177	203.386831276	243.0	0	0.00131186499493
288315.079573	288315.094147	2025	401.14957265	203.572649573	234.0	0	0.014753801981
288315.11171	288315.112843	2026	401.062761506	203.711297071	239.0	0	0.00127835897729
288315.14365	288315.144988	2027	401.243697479	203.575630252	238.0	0	0.00148754497059
288315.175623	288315.1768	2028	401.074688797	203.755186722	241.0	0	0.00132061878685
288315.207635	288315.218891	2029	401.186440678	203.56779661	236.0	0	0.0114385206252
288315.255609	288315.256873	2030	401.333333333	203.316455696	237.0	0	0.00144951115362
288315.287628	288315.296936	2031	401.269709544	203.195020747	241.0	0	0.00944989512209
288315.319717	288315.320883	2032	401.289256198	203.268595041	242.0	0	0.00132665585261
288315.351646	288315.35281	2033	401.140495868	203.330578512	242.0	0	0.00132031692192
288315.383615	288315.38483	2034	401.30125523	203.430962343	239.0	0	0.00138340477133
288315.415673	288315.421874	2035	401.171548117	203.535564854	239.0	0	0.00633474410279
288315.447657	288315.452939	2036	401.08974359	203.61965812	234.0	0	0.00551007431932
288315.479627	288315.480793	2037	401.238297872	203.693617021	235.0	0	0.0013148834696
288315.51154	288315.512767	2038	401.180257511	203.592274678	233.0	0	0.00137797137722
288315.543566	288315.546955	2039	401.272727273	203.475206612	242.0	0	0.0035356360022
288315.575638	288315.577952	2040	401.219917012	203.435684647	241.0	0	0.00246797234286
288315.607632	288315.60879	2041	401.289256198	203.256198347	242.0	0	0.00130190368509
288315.655514	288315.656777	2042	401.072340426	203.306382979	235.0	0	0.00141026987694
288315.687583	288315.688781	2043	401.118644068	203.296610169	236.0	0	0.00134688022081
288315.719632	288315.734042	2044	401.037656904	203.548117155	239.0	0	0.0146025722497
288315.751644	288315.752815	2045	401.29535865	203.603375527	237.0	0	0.00132242991822
288315.783649	288315.784839	2046	401.259574468	203.655319149	235.0	0	0.00133752269903
288315.815594	288315.816793	2047	401.144067797	203.728813559	236.0	0	0.00134808768053
288315.84765	288315.858918	2048	401.100840336	203.642857143	238.0	0	0.0114173907205
288315.879616	288315.880799	2049	401.211864407	203.402542373	236.0	0	0.00133058003848
288315.911603	288315.912787	2050	401.161016949	203.271186441	236.0	0	0.00134597462602
288315.943541	288315.944858	2051	401.358333333	203.1625	240.0	0	0.00146007613512
288315.975568	288315.982927	2052	401.291666667	203.095833333	240.0	0	0.0074938700418
288316.00764	288316.014969	2053	401.22406639	203.174273859	241.0	0	0.00747213640716
288316.055654	288316.060896	2054	401.197478992	203.432773109	238.0	0	0.00545060867444
288316.087571	288316.088816	2055	401.205128205	203.551282051	234.0	0	0.00140634580748
288316.119614	288316.120803	2056	401.064102564	203.777777778	234.0	0	0.00134748395067
288316.151617	288316.1528	2057	401.204166667	203.833333333	240.0	0	0.00134506908944
288316.183659	288316.185909	2058	401.270833333	203.745833333	240.0	0	0.00245076656574
288316.215677	288316.216876	2059	401.33877551	203.497959184	245.0	0	0.00136529339943
288316.247619	288316.248952	2060	401.309623431	203.330543933	239.0	0	0.00149569509085
288316.27962	288316.280806	2061	401.178423237	203.186721992	241.0	0	0.00136046367697
288316.311617	288316.312827	2062	401.147058824	203.117647059	238.0	0	0.00135442655301
288316.343555	288316.34482	2063	401.158333333	203.2125	240.0	0	0.00140544021269
288316.375588	288316.376841	2064	401.30125523	203.351464435	239.0	0	0.00141026993515
288316.407565	288316.408817	2065	401.169491525	203.601694915	236.0	0	0.0013915548916
288316.455548	288316.456832	2066	401.344537815	203.68487395	238.0	0	0.00141902378527
288316.487564	288316.497901	2067	401.247933884	203.727272727	242.0	0	0.0104765064316
288316.519507	288316.52089	2068	401.187234043	203.587234043	235.0	0	0.00151622126577
288316.551536	288316.552861	2069	401.161825726	203.518672199	241.0	0	0.00146158534335
288316.583511	288316.584874	2070	401.201646091	203.242798354	243.0	0	0.00150384521112
288316.615547	288316.622935	2071	401.252066116	203.338842975	242.0	0	0.00755212822696
288316.647481	288316.653916	2072	401.213389121	203.146443515	239.0	0	0.00658679363551
288316.679527	288316.68087	2073	401.260504202	203.361344538	238.0	0	0.00148543197429
288316.711597	288316.712813	2074	401.186721992	203.481327801	241.0	0	0.00136016187025
288316.743625	288316.747949	2075	401.254237288	203.580508475	236.0	0	0.00447229435667
288316.775687	288316.778932	2076	401.187234043	203.629787234	235.0	0	0.00339014158817
288316.807621	288316.80887	2077	401.156118143	203.691983122	237.0	0	0.00144770002225
288316.85554	288316.856893	2078	401.13559322	203.555084746	236.0	0	0.00149660062743
288316.887549	288316.888882	2079	401.261603376	203.41350211	237.0	0	0.00148482824443
288316.919628	288316.935176	2080	401.169491525	203.309322034	236.0	0	0.0156983085326
288316.951549	288316.952863	2081	401.129166667	203.279166667	240.0	0	0.00145524641266
288316.98356	288316.984895	2082	401.209205021	203.405857741	239.0	0	0.00147728191223
